,id,price
170,5717553,238.2262635057068
171,29889990,273.0554920087852
172,10161202,80.00467800032311
173,27123460,175.29963527334257
174,16345713,158.08563024514115
175,4522340,108.2727575188901
176,43073663,298.88179285498245
177,12699950,180.2759790449636
178,38719489,337.83951260789127
179,25316393,220.5212899838325
180,39003650,113.43861489827577
181,12970674,266.81479077678523
182,22933278,144.53518471215557
183,20727087,200.70856857978015
184,21692004,155.23353729669907
185,30026596,154.36838785201508
186,32961506,173.27625041161173
187,5713368,181.17700690979473
188,13712862,76.01130889059186
189,27166607,146.29752387813824
190,18668041,201.06452145479489
191,36620002,201.22318665569128
192,42573133,391.1368462539831
193,19579511,77.3908342164168
194,42033895,62.057386624589526
195,39304988,66.25641060984708
196,6196535,228.58623198894202
197,7033173,181.75458506212817
198,15934725,29.767892027251946
199,21405561,261.21593437514457
200,18164994,238.8691162003579
201,230710,198.65724535963636
202,29813580,173.51419710331356
203,11581438,256.83334236406336
204,19528615,143.7879750948705
205,6710783,237.71667849511778
206,22357649,169.89853072667484
207,35732109,188.2735272095806
208,30368696,166.78845536801964
209,17681983,248.3929547920825
210,40915515,172.34593188231793
211,26722918,161.5859748540861
212,27447025,191.827889347971
213,7783993,217.84458824860758
214,4640869,282.6505695118385
215,6296657,206.30370956265324
216,11843850,299.97370125119596
217,7862192,131.22205191120156
218,7626486,20.397315889224046
219,6242853,168.97673614337236
220,26006094,134.64751347994843
221,3044309,187.9767308857763
222,15767097,191.17475170391754
223,28299286,69.27670618680713
224,9064499,165.65858756462694
225,27771488,200.71561476074748
226,22185838,77.52336157663103
227,25335360,292.4186792856526
228,27385579,119.12359375844335
229,14462366,214.36709934073497
230,19529296,176.78185873849543
231,7173886,240.75929807189004
232,5312713,95.02800840464897
233,20639966,157.90536018342937
234,40306458,167.16333429746555
235,37870238,187.17399096698955
236,9086369,178.2266591864609
237,823448,168.00653858790793
238,37165020,210.63821750028455
239,13906562,199.86580443366347
240,24180245,159.70261306010252
241,19396795,126.57768388133445
242,3581858,45.72533736839978
243,15766031,143.92074692727692
244,13472401,118.19618268347404
245,6567951,172.6374347455976
246,18127226,48.2501008583713
247,35122795,96.392239431073
248,38740349,201.99953629039646
249,28196365,226.19396957684148
250,5382857,176.24796941536442
251,4153045,175.76054744524208
252,2728371,170.58582122694588
253,12141525,69.76493945209677
254,11201740,165.56999127426934
255,18265770,169.33544138551497
256,13311521,206.31264451773131
257,14193842,174.91096288533572
258,23313251,265.589300798134
259,30347585,191.4012226331388
260,21147886,134.29728024359974
261,613088,191.46874156972535
262,40666255,153.51267745008772
263,23234192,123.44634698266145
264,36711377,200.72493945130736
265,37161821,146.69892097452157
266,874076,240.16223272234038
267,24906342,182.44088133774312
268,8454164,140.07859968499542
269,6016132,157.98095298296994
270,21181425,117.75323974834009
271,7814988,165.91887767779463
272,26267405,20.62587287405404
273,35538022,135.70286610050152
274,7428756,132.94046094230816
275,13843096,120.67111190384185
276,12393242,194.05725886007167
277,14311044,219.3745105949065
278,23722870,230.65136036243257
279,5438989,177.2121139045148
280,15608849,166.63454139983332
281,16420325,137.18609302006735
282,30553701,330.8551791012378
283,17430937,231.70445324858883
284,36682354,165.00766397807456
285,26131751,184.19283033048578
286,15023242,184.34384381081327
287,35908996,229.4893322189837
288,19771957,61.57880933213437
289,1274093,191.44759170715315
290,9160760,142.5522842899145
291,42210418,181.6166215207095
292,2818,165.14549117495608
293,18894266,14.367016341922863
294,9460389,216.6886974022309
295,1238409,273.40770020158743
296,8562459,144.8995506393112
297,19743476,189.6943314618984
298,21349627,188.3293755723771
299,21107296,122.64067801382225
300,15321529,138.32364850004706
301,40464691,371.8282875766499
302,1044090,213.97709995131754
303,16801994,197.91256407871424
304,21866588,164.49200135045976
305,22229238,125.84458123097829
306,6096697,172.2630872767968
307,6052728,142.11339112077985
308,28925277,201.22529965268768
309,1734815,251.75054902239845
310,8459173,202.67924147168378
311,22113757,292.5500285640728
312,27240740,382.84704623878406
313,5153074,255.86155883138235
314,11156343,228.28791069754607
315,29889176,109.09884601679641
316,24038678,54.23891001443462
317,24171387,181.8146854621782
318,3829648,266.93643079170033
319,34609801,226.89512993935932
320,20103885,189.55091501000607
321,18306363,-16.341878709348748
322,4449764,154.0252227653773
323,14317896,143.5376973882294
324,21980008,175.08147091253613
325,26248015,148.04307888817766
326,27710965,379.8598216463797
327,2026857,280.9942160991168
328,378523,247.59776590979345
329,40651432,227.36119818110183
330,3138594,137.73222370131862
331,12298826,101.32844017370917
332,5778632,217.1156190704587
333,20709915,205.76753757490405
334,25310429,215.46980002927558
335,13911238,192.20582001508137
336,27179029,163.31392997370403
337,22949488,161.28864761357818
338,12881579,85.25583376529721
339,791621,265.22645379270944
340,9572278,106.97242169789752
341,4851269,3.4289271397956327
342,41336570,299.9316244451147
343,37493556,211.7656720450641
344,41359398,235.03190414086112
345,32279527,195.9583717024234
346,15367641,180.61523973713065
347,36421337,227.3666135848207
348,31111696,91.64131791846376
349,18100432,12.219566477502667
350,2396701,217.8395579844182
351,28871,303.90917216351863
352,18204540,157.170132719114
353,19045699,168.4918002823424
354,9075972,149.50001184737357
355,28064282,155.47334189311368
356,9148644,146.07923408730403
357,35647960,160.401028348605
358,19725068,190.49632243749602
359,15277275,155.00735850045294
360,33149756,167.89862418418397
361,43073817,161.17054327322603
362,6083920,156.4194323574702
363,10850040,166.79469988497658
364,12228450,183.25555224184973
365,22409274,189.65335026677803
366,7111455,141.85790576898762
367,25339084,187.73594833423067
368,30059099,269.1656946242638
369,42479193,28.37499446250331
370,21050762,193.12056270860376
371,11085189,113.69116358113297
372,7060397,204.8801642752942
373,32707589,193.8943104623013
374,34433258,224.27869418984392
375,3035403,186.42988948796392
376,1316990,213.31399888640317
377,4931145,101.46004711691512
378,7571471,154.53858918677997
379,9922371,203.97804870334767
380,8803799,230.89379516378358
381,18391159,238.89461202345774
382,42109160,242.11698711687313
383,1588077,222.44186753992562
384,40665184,245.0012201612726
385,4763419,119.48937457518605
386,13596623,110.30337543987025
387,40247038,36.19454864281124
388,29150749,202.3963576330998
389,41163994,83.35166006555937
390,6816828,148.03068485579843
391,10004732,88.87938776154442
392,4707711,237.418650700768
393,17236453,170.74548214681454
394,28970533,264.17998910807
395,12992692,160.16316887059565
396,13922628,122.46526461733811
397,1793971,164.29843601307493
398,5233185,222.60295711495746
399,8700800,147.7715133139427
400,24423776,115.23910368001998
401,18147115,179.9295471448413
402,16355117,207.45087755259192
403,29845284,202.7652272005671
404,6735459,254.72479007719812
405,21989969,215.06046974820129
406,20777080,106.82897216632136
407,7828980,222.0538155846789
408,16127802,194.74705630219705
409,11317473,247.89212976018644
410,7606845,221.61313551095645
411,1320353,213.83113289566063
412,3346620,238.83468482695753
413,189754,239.5309440613164
414,28128799,73.94209433910146
415,41401487,76.03312420286602
416,43125336,168.200220540828
417,1381448,211.8015934506202
418,4340160,175.2319347762159
419,18517833,184.542817952718
420,32603920,163.6436136632592
421,10049391,264.9283585423773
422,642190,198.25155542643188
423,21760902,148.82174658849
424,30127056,229.86545616700096
425,13357980,209.6998593964272
426,9801366,164.05083182676935
428,16504708,175.01141289459883
429,40665199,74.13378160357752
430,18130060,159.6550906365137
431,16643465,201.3568529840859
432,29183371,165.1754997695989
433,174592,168.2043041653269
434,40715664,145.53158353053004
435,43073957,186.41491646257873
436,7069236,231.284822032997
437,16792310,165.33660295509526
438,33090780,213.74554524336145
439,22990627,133.26636316293843
440,11615049,298.62329313621103
441,28948157,145.07006057410945
442,24619792,39.277569908909754
443,25409936,213.457395213195
444,15381052,241.39656941023622
445,7753672,172.68917500354655
446,19527624,170.04775498175513
447,18211105,193.8844505673087
448,43282793,35.885154441227314
449,7912742,174.58840971706195
450,13706235,194.48122846797014
451,39572451,120.18607726626033
452,8251195,200.88630887226645
453,1814121,197.82114137041845
454,9272999,121.78157013885539
455,18515604,137.4010775701263
456,28834483,107.40773887985597
457,22935032,197.5251383636969
458,14515228,138.60505964497133
459,7194317,208.21792111625655
460,33605945,375.74501609702475
461,20451620,194.92052527117903
462,43560872,280.56618321455153
463,5027458,118.52091597942126
464,26729378,159.70420526651105
465,5633878,117.03870009154252
466,39186147,144.83255255865697
467,26679161,147.3938951237933
468,13324656,263.5912324693636
469,36953210,235.09912930610972
470,41680836,248.3328248621183
471,34349950,164.9353131897542
472,14157655,190.66427750560797
473,14444692,187.6209435345918
474,19991681,215.8995521583238
475,37284551,97.38450395410018
476,24854756,192.2411492038682
477,1020573,162.99243683852637
478,43073771,288.67981235497064
479,6205127,182.13448247447923
480,15184628,157.382390928532
481,22604050,131.68921908703487
482,13761047,197.97016435366095
483,2144304,195.3473509549549
484,20674934,219.66379113124003
485,11781419,134.7593489443534
486,20316476,255.92745130790263
487,31217491,59.59998675496445
488,33008769,366.8217501385243
489,30078892,168.49667243147906
490,18172462,252.18418037116226
491,13455570,292.2163202231768
492,10719155,193.91935822662344
493,30783775,384.14803238366585
494,19947562,65.390613402501
495,7619029,191.77289665249737
496,27926433,217.18195157937316
497,36835249,132.30646149160202
498,6819536,239.74668620554712
499,170223,266.94971840728795
500,38016372,196.43948375326727
501,12620056,78.47090116910113
502,588059,310.9031123593413
503,1095819,87.7659672770942
504,16009202,160.93698723333455
505,13324165,249.54392135745184
506,21779417,137.41111991751222
507,14246224,157.23646228405778
508,10101748,233.85602675410792
509,27266312,176.02224567647318
510,18945849,135.3298651781506
511,35081300,259.3355862891967
512,35004705,178.2349830310559
513,505012,251.46219439859306
514,20044380,106.89493170594233
515,40850303,222.02788639347818
516,917851,118.23251332533437
517,5722615,154.56970337564053
518,16881879,167.89011984227363
519,34075571,93.39978877150224
520,16173136,132.86676561770764
521,20430895,160.79278294130472
522,26582515,146.83631126346245
523,30282572,71.87119517182964
524,42574843,363.7171629770046
525,14928633,242.9684564111285
526,18337911,191.61783070057027
527,12864011,153.2368456038057
528,2931148,182.40957058578442
529,716107,98.47390706496299
530,5514668,163.59487618758703
531,2793217,173.7609456088794
532,30333438,141.42867717960235
533,15066332,114.56739946859125
534,31380117,96.30629992415379
535,16894905,139.30467785162546
536,5818385,143.5448683230279
537,11571481,137.91547207320218
538,16908444,185.29054783063748
539,38872272,203.26078896802665
540,11748137,150.28433779261104
541,15136343,176.85494824175566
542,7950848,102.24778640913428
543,12507039,245.11529584154596
544,22081505,161.0709209544375
545,18114729,250.57404754070467
546,15119135,201.36663572437192
547,29838143,326.7772499253588
548,35078740,247.76589888009494
549,28831201,192.61105237430547
550,13383439,164.4026293291763
551,33182545,122.23659819732165
552,32948155,144.65978729391736
553,12697147,148.01418348631069
554,13506453,204.68934427364275
555,21662869,186.46928517437573
556,17901960,133.258254174184
557,1952614,180.91486919533963
558,2639773,285.3362690064123
559,21945695,196.37967070028753
560,30847602,246.56087785394266
561,13492947,182.43174806105617
562,26782068,216.15507096714555
563,15334755,163.12623827282187
564,29800652,144.0617377115459
565,17233951,149.10610594068294
566,22428682,117.55489302021306
567,16037573,108.0345340998474
568,27825991,184.10985588069707
569,4754897,168.6686661688709
570,24754043,99.90202702577244
571,37591658,101.15531240159544
572,33130925,189.89885908916494
573,22072477,61.61327722896476
574,9343949,220.92526206965795
575,21954616,90.94187099220562
576,8181826,150.32892566151804
577,4242987,225.5375139206326
578,15404565,169.50918864629057
579,9895854,216.40777770636214
580,14793200,161.2128842009688
581,793499,191.28859414040653
582,16751073,288.45301346077486
583,22923380,193.83176338970225
584,9973581,196.23454539230715
585,22170392,178.52797765715968
586,4530308,203.34949834095642
587,31069223,217.02837204690604
588,10468991,210.71981378364853
589,1559969,189.75682141731886
590,16340640,262.69811135880354
591,24308140,231.54504032499517
592,20079521,251.06348025973966
593,40631096,205.2272993685856
594,36633645,173.0088307220076
595,33735879,181.35572951254926
596,39920478,173.91609923072338
597,17361857,177.38651732281141
598,36372524,130.959789161544
599,4265090,176.0664468112118
600,20596974,183.98882755170234
601,4243338,204.0195725659778
602,18419949,199.68675473270014
603,36266658,174.4751566090299
604,15432761,181.17990106736215
605,25438732,177.0391729715193
606,14875613,346.9039645937155
607,12178294,110.96727525261758
608,571130,206.5037347616444
609,42637151,239.53972024898667
610,4669961,195.2612972431807
611,40032740,182.07068768243153
612,13856551,166.2761291586703
613,11054922,252.0309487006889
614,12415796,207.55404341553003
615,32004779,64.66613710439105
616,3796459,238.58301629725702
617,7505530,163.22476782345075
618,6962030,137.85706518749885
619,2623099,202.1952828245294
620,18353900,125.21154620674588
621,19137052,101.15033206221415
622,17787950,143.4639033985286
623,25124877,218.53809009959878
624,12771199,141.1714296942946
625,32774523,138.44019000979642
626,23617718,156.84305276031137
627,24565009,95.6190311815335
628,24579890,170.24111602761695
629,20454398,164.90382430645332
630,27394704,148.28154171681035
631,28180306,225.82618141197054
632,42513544,287.9262153586069
633,33042149,123.22359800330287
634,20952848,182.5587219206991
635,16306480,179.57011499000964
636,37937149,172.69715461292344
637,32827911,50.70921741848906
638,36498483,215.86036223038718
639,2295460,289.7718641573929
640,9955618,168.23005850247318
641,8562801,94.92463554396818
642,20416009,73.22905323598297
643,25618703,127.48643411359444
644,2629594,156.3449574677843
645,27741417,153.21397455754777
646,19399581,179.5694056392349
647,15151248,167.9860783313179
648,29044500,219.2586834365993
649,7496175,198.3158779154519
650,16834611,228.29239912757112
651,10580396,152.32131105590906
652,11319568,99.20755208457012
653,10487059,81.77587487329401
654,16684178,155.2487268058685
655,39620718,244.07130234467513
656,3724060,199.86278589387712
657,27208021,175.52606116272455
658,27677715,182.4477932152322
659,7724398,126.51861690406258
660,37285064,218.36701194171928
661,37679076,206.47575193175544
662,13487095,144.25002832659175
663,1896081,83.82952494687106
664,1023928,198.23655478680848
665,25031811,152.86325866218976
666,10052457,118.99337810798352
667,35342797,211.84979138361177
668,40338621,123.58493965475463
669,29718135,238.3218668739146
670,42444566,299.5559075455194
671,40829652,179.79779998344384
672,22877157,181.374733196345
673,4872566,152.73306432708978
674,8012155,78.39406439257073
675,4774677,130.67857017164533
676,8041712,245.5965258238839
677,20857735,231.7645697621374
678,36619516,136.5798356659925
679,33392227,155.82330718812045
680,14378735,168.05949327427152
681,20020754,145.3178670384441
682,9390005,222.5166368578648
683,4207389,386.00498230717494
684,4225575,285.6527244337876
685,40577513,161.92245080523026
686,26795532,194.05012895062373
687,30713494,57.63494327612352
688,18863330,180.0191744329477
689,18592811,33.799024943325094
690,198307,202.15024575594907
691,779225,163.97569412947087
692,21587236,153.30893160900905
693,19816161,155.9750457174323
694,13584858,241.7737332355009
695,5401946,161.43675372866073
696,15168599,220.57770069962498
697,24427675,160.46708945000864
698,31095874,44.0247502609127
699,41401852,106.0563407579948
700,669729,196.90443369005425
701,41707482,70.72866137316578
702,6941269,223.53971017174626
703,12279014,248.76829530730356
704,2477880,263.31516640156224
705,6044090,178.87865761674584
706,23729261,223.81661973060454
707,34117560,212.63183628675142
708,13460110,176.01928594997662
709,7345871,174.4880921104741
710,5311226,168.04792935783007
711,7200454,177.51761380821608
712,23117912,101.46705517214832
713,6512602,158.78134700666487
714,17428515,103.03912891566506
715,38956888,146.80789580294277
716,18027638,94.73853152982247
717,28984522,156.18029213685986
718,20422701,196.4896539540996
719,2633912,202.13119504734732
720,41895462,277.8021817404933
721,28934321,25.069891171913696
722,6579595,179.05205586843567
723,8761735,191.37863409865804
724,953086,148.00847525840163
725,25419888,95.58958284008258
726,10512492,188.2759676037358
727,13384250,198.8524020482064
728,32948280,192.5632434991212
729,8586795,202.55512677853676
730,5569040,197.75381736879717
731,40792169,136.30582583170326
732,13107969,170.70787868938532
733,10716420,146.39848895394425
734,26656830,197.412808457736
735,13384276,201.02065026181572
736,20046800,159.97757060153344
737,15971702,122.8589839920387
738,36637436,225.5642639474845
739,21469784,193.21824189999643
740,33823649,183.73410254677856
741,16390447,225.45610915406996
742,13166654,163.58240079994812
743,33673394,260.1678875676298
744,23795607,192.3743879580843
745,31939490,290.3896111755512
746,27017220,219.0335075015537
747,38894843,125.1252818930534
748,8764643,163.1691035820495
749,20321345,169.52457455593594
750,38844277,209.7566275644549
751,19475111,91.91648320759123
752,6332902,212.13217384183645
753,16064113,217.7732629708953
754,29508193,111.95534818019314
755,39269463,189.10543720516307
756,13256562,167.5506693806974
757,9461142,246.91059169480195
758,15854674,53.69128450177868
759,24742530,315.4722188028518
760,11475486,12.97417263094485
761,42290476,70.91762179332818
762,17187058,173.67428264223327
763,27014697,162.17238640331652
764,37412766,128.02151770675846
765,17728345,169.37019807617162
766,43002997,244.94942875775996
767,20455357,100.3778184564535
768,50515,190.33737447550993
769,25370911,203.3975779585071
770,17502167,208.29981115286319
771,16519208,96.85632971655104
772,7541897,180.4108399636034
773,23872075,234.1267860718608
774,30756762,233.5918428168843
775,3739133,189.70236869887776
776,17854840,152.0368854250355
777,23850634,177.67987510288003
778,9003103,195.25161382321312
779,20279706,189.44596980429287
780,30467645,89.92189103042438
781,21712998,230.9888276069496
782,4096584,148.1988759424612
783,36301731,132.55929289792584
784,2921938,231.63582968684386
785,34985369,232.09498512133177
786,35376336,157.1507373898212
787,19320654,177.29578840439717
788,274688,78.81153879513295
789,26250398,171.57402052004727
790,19014720,173.73643981400164
791,41188151,193.45550327393084
792,17470502,226.2701320889346
793,18050432,104.65820351722687
794,20585216,41.66500418776013
795,33568150,186.11134705143104
796,19741622,117.1974370242242
797,1802029,138.63583597385514
798,19178355,193.35634608370492
799,3755114,188.74923827279235
800,1916430,26.835655144632256
801,16270813,271.38170916870604
802,8038672,201.23644848429285
803,4536158,243.84036164264307
804,14743990,249.2118725404216
805,25772998,201.75915524372795
806,3955073,259.25270933291813
807,755982,213.53851533027319
808,31398084,269.75545673927354
809,601882,225.8758771554949
810,29392478,144.98744463489493
811,22661348,76.0455429093663
812,8440632,103.18409960026202
813,28282978,43.56457177458287
814,9574738,232.3499943492643
815,21005934,125.49979380895093
816,41007386,70.85439518771273
817,9459937,87.13889920515157
818,43002803,246.9786494011205
819,21270195,175.9113057309196
820,11098408,231.4550324933807
821,1649932,197.7477544693138
822,951605,165.9493623613307
823,27428560,122.1017714451782
824,24722040,169.86663039119776
825,4898741,197.3464495673934
826,12082536,252.87650235228375
827,34349936,169.1301034012722
828,4610921,226.2550309139724
829,10992459,73.16441036326705
830,41171028,238.84645661958348
831,2827475,201.4068321838995
832,36177343,193.0394807969742
833,15588057,202.06557921768672
834,9471127,124.74305869125237
835,32325935,184.57157060719783
836,15638911,168.73275818551247
837,18733380,139.57713277488892
838,6418802,203.8125371367296
839,1125625,195.33794441256214
840,5268447,232.31405939936576
841,15881741,171.53474366832052
842,18993184,155.3939485419587
843,9343043,172.14933565258434
844,23124554,105.84398899316966
845,36619823,263.73251676977634
846,41192564,182.13104347613444
847,13644906,265.1710071256566
848,33124128,207.0570844546246
849,7230512,233.6172579104632
850,26731764,45.50607930629121
851,40756989,172.32243757827928
852,21766771,168.71119046662534
853,30762273,359.498168084453
854,27679769,157.16979693408484
855,41996693,186.73235538051176
856,39570459,205.17840167421127
857,8122504,197.28949901227134
858,18905380,186.01318350025485
859,20101951,298.84412193854223
860,16378597,189.92200731976027
861,3359242,60.212289551475806
862,12216913,204.35072367813427
863,20053026,130.91583136966256
864,12130964,202.38287803662752
865,9254675,209.3934378186359
866,37955239,201.13373279802
867,43356443,129.6236144441309
868,36310544,157.60857949046658
869,41329384,180.1606149006393
870,667305,248.6676682507159
871,26525768,190.15642283618672
872,36225353,103.51439835405745
873,21768121,137.12379320072705
874,7786834,175.34429345547142
875,24671652,146.83427338715956
876,43696104,133.73226771672853
877,18404346,92.07456868924419
878,14033164,165.28490392086042
879,43556437,79.05236047922517
880,291637,156.749625849121
881,27547168,19.745230316199923
882,22365877,259.82195066202166
883,865181,262.13309090729126
884,24626899,229.46263131136493
885,37963224,203.59554451366512
886,13290113,133.54384085654237
887,18478992,225.67498590197465
888,43445765,261.03662928626363
889,21236027,191.28279917543477
890,16892355,97.07485938033642
891,21593920,112.96657737161877
892,21076544,85.35736673489373
893,19097980,182.76204587970278
894,7519010,163.26875223505522
895,35995239,198.25445700644104
896,3016543,180.95412405639217
897,19635966,182.0079833190839
898,890288,122.92647119621506
899,11427247,191.74941905182368
900,13051355,168.54490974402688
901,1106910,226.95577326477996
902,15653533,239.37440488838
903,31731136,247.21449150006356
904,7199063,190.75005019664604
905,10366937,288.704371495377
906,13441385,176.3492660230795
907,21685892,188.11265975779224
908,7316463,207.3818293650511
909,36664002,331.5860542167311
910,19015107,222.30141877564438
911,19918373,240.94276053507474
912,17571432,52.229938660185326
913,5638506,172.36063904019284
914,11539769,62.93496284913999
915,3078208,196.46095718878223
916,33677630,235.52710527895852
917,30943182,187.17941919479745
918,19548899,146.82623507556036
919,12733599,244.15361630549341
920,29961732,64.25937508437801
921,13622827,85.27278848764308
922,205759,156.6370152381669
923,4973038,101.47228692031422
924,16329047,60.11184822929772
925,40790608,153.5941474501724
926,31216962,76.03934895072325
927,5313835,100.02034412259036
928,4299280,193.79947457741127
929,33355236,167.1822129798502
930,40027507,217.9219114616626
931,13556392,149.16742078244988
932,16544188,138.30380136025087
933,21221186,154.1802908470545
934,18155399,191.86760588454035
935,25701243,225.9296788247384
936,30308981,221.96455547224832
937,26215084,172.04292442531278
938,18557924,259.6684219662884
939,30031149,111.78349528493436
940,27184333,227.6208597874338
941,36496997,222.45132826341705
942,33727546,118.9158421051925
943,30391539,329.4583055820158
944,9802253,290.4314269238521
945,1838751,268.4184146957323
946,11175840,159.1255131889484
947,23219350,161.11470244595057
948,24371123,280.15156863494303
949,38309895,162.11457397742743
950,18289075,186.32041327962634
951,30789043,209.49602011327624
952,21430658,182.18680816522465
953,13009562,192.00560595647312
954,35967744,244.23821245423824
955,2423338,205.81764437580296
956,3188372,196.18011818972536
957,680137,419.06521455053735
958,17537869,279.81533428991224
959,5742131,308.3055112079319
960,5897414,94.19797487036612
961,7935481,93.43953591297304
962,13760435,165.69970698363431
963,20924563,219.59164467235587
964,21276527,223.22542528201484
965,18106271,188.56340151705444
966,13758441,157.86467522430303
967,4748150,201.96112816864024
968,17162509,181.64774873454644
969,16991598,306.44074343408374
970,22984437,134.49134484511978
971,26342930,228.42849386322087
972,16420575,284.30783753220567
973,20577620,220.20973876523385
974,16360498,225.77326012353478
975,8095648,203.3466603062052
976,4331251,169.40291311378587
977,41972149,152.05172244721507
978,33305599,250.08207982119802
979,6679546,169.48931652302144
980,35344213,176.6814427195668
981,41901895,1.2503126879546471
982,18029089,107.01410900932751
983,20975063,173.02014502098064
984,13845367,93.33602209143191
985,26465711,178.72374261918685
986,40351915,256.88681896016624
987,9880410,72.30712966716328
988,26314462,195.01909482590418
989,10094761,156.31675200546397
990,12787303,174.11703144528838
991,27848577,78.44284665513351
992,39328397,172.04160331295498
993,9574623,227.3690478323042
994,8162552,205.73181446038598
995,623734,63.512354385053186
996,16374467,181.9155929676299
997,33259235,318.5628430699926
998,10443234,297.82371072877413
999,13422706,225.30092856709234
1000,28681771,161.1411275829123
1001,7442668,172.07725642883452
1002,17136077,175.25129324506997
1003,39752904,127.40408793355527
